UserNick,comment_time,content,auctionSku
t***9,2021/5/20 11:59,感觉汤的口味偏咸一些了，笋没那么臭了，没以前好吃了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***1,2021/5/16 13:23,好吃，量很多，一个人吃不完，闻着味道是一言难尽，不过吃起来是真的好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
拿***皇,2021/5/14 12:00,干拌螺蛳粉大家可以尝试下,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
玩***1,2021/5/18 23:50,第三次购买了，包裹被压的不能看，里面的东西也收到挤压变形，就是不知道打开里面的实物有没有什么事，真是醉了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
鶠***9,2021/5/20 20:12,整体评价：快递快，包装紧致，好吃 胀包问题：无 包装品质：优秀 口感味道：耐斯,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
文***1,2021/5/17 21:40,哇哇哇，这个动西真的是物超所值，哈哈😊好吃不贵价格便宜，屯起来,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/17 22:57,"完了完了 吃完子柒家的粉,就不想吃別家 差距太大了 子柒家的粉湯底太鮮了,材料感覺也很鮮 太入味了！終於知道這款粉為什麼這麼火！！ 絕對回購",口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***哦,2021/5/19 18:38,发货速度快，包装很好。味道吃了再来评价,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***飞,2021/5/20 21:03,回购好多次了，味道我个人非常喜欢，吃完了还会继续回购哒,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
k***1,2021/5/20 20:36,物流太暴力了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
我***敢,2021/5/18 21:56,回购了无数次，感觉这个最适合我的口味，以后还会再来,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
赤***0,2021/5/20 18:16,第二次买，太多了，和朋友一人一半，划算。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
紫***c,2021/5/12 12:45,满满一箱八包螺蛳粉，日期新鲜，配料非常多！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
记***定,2021/5/17 12:25,复购好几次了，是我喜欢的味道，哈哈哈哈吃不腻,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
欧***9,2021/5/7 13:30,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***8,2021/5/14 14:19,很少评论，真的难吃，米粉煮好久都不熟，没有第一次买的好吃，拍2次完全两个味道，害我这回买了6包，浪费了。跟第一次不是一个厂的货，里面的配料笋丝也是怪怪的，也没有上次的辣，失望，不会买了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
s***7,2021/5/20 11:11,买的螺蛳粉收到货了，螺蛳粉包装很好，没有破损，日期也非常的新鲜。很满意，很好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
王***9,2021/5/9 9:45,口感不错，老婆非常喜欢。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***9,2021/5/20 12:02,很喜欢，第二次买，花生大颗还脱了皮，汤味道浓郁口感很好,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***4,2021/5/20 21:37,比起其他牌子的螺蛳粉，还是觉得李子柒家的味道更适合我,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
蛋***斗,2021/5/16 12:10,大牌子 口感棒 味道很不错 以后会常来,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/20 9:25,口感味道：一般。 粉有点咬不动,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
蜜***你,2021/1/19 8:37,此用户没有填写评论!,口味:日常款柳州螺蛳粉3袋
t***y,2021/5/17 15:56,第一次螺蛳粉，总体感觉是配料足但是不够辣，味道比较淡，吃的时候没感觉臭，,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/20 14:30,不错不错，收到了，各方面都满意，还没吃，打疫苗了，等等再吃，第一次买太满意了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
淡***风,2021/5/11 14:23,挺好吃的，闻着没什么臭啊，吃着香味十足，跟在广西桂林吃的干拌米粉一样浓香。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***晖,2021/5/20 16:40,李子柒绝绝子！！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***6,2021/5/10 20:25,超级好吃，料包足，汤超级浓郁，就是吃完容易渴，不过真的很好吃，吃光光了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/20 15:51,味道棒棒哒！好吃不腻，价格适中,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
娆***情,2021/5/10 23:16,相当料足了 撑*我了 味道很棒！太好吃了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
姑***枫,2021/5/20 17:19,闺蜜推荐的，味道不要太好吃，简直了！！！汤都喝了不少，哈哈哈～被种**！！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
关***丹,2021/5/20 12:59,之前买过觉得口碑不错，味道也刚好。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
h***2,2021/5/20 20:04,好吃，真的和图片上的一样量很足。就是我们一家都不太能吃辣,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/12 19:56,这是第二次来回购了，味道真的不错！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
r***h,2021/5/18 20:07,好吃，花生和腐竹份量很足，不过，感觉不够辣,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/17 21:38,好吃 味道不大 面有点少 里面的配菜全部优等品,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
w***儿,2021/5/15 9:10,买了六袋的钱发了八袋！真是巨好吃 我已经连续吃了四天的螺蛳粉的 感觉毛孔都是臭的 哈哈哈哈,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/19 19:38,无数次回购 但是也不敢多吃 螺蛳粉热量等于七碗米饭,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
钰***爱,2021/5/6 20:08,整体评价：真的回购很多次了，我的最爱，男朋友的最恨，哈哈啊哈哈 胀包问题：没有胀包问题，包装很好没有损坏 包装品质：买很很多次了，服务超赞 口感味道：很正中的螺蛳粉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
早***暖,2021/5/9 19:10,N次回购 多囤点货 超爱腐竹和花生 追剧必备,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/9 8:43,整体评价：挺nice 包装品质：很纯正，是正品 口感味道：挺好吃的，跟店里差不多,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
精***动,2021/5/20 18:07,包装高大尚，今晚准备开吃，料包很足，爱了爱了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/18 11:43,首先，粉质非常差，煮的话要煮很久。另外，花生有坏的，吃到嘴里有变质的。恶心*了，再也不买李子柒,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
此***6,2021/5/7 12:32,整体评价：满意 胀包问题：无 口感味道：不是太臭 特别好吃  小孩儿也能接受 新鲜度：日期新鲜,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
6***安,2021/5/20 22:46,一直都回购李子柒的这款螺蛳粉，味道好配料足日期新。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/14 19:10,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***4,2021/5/10 13:20,螺丝粉虽然臭，但吃起来还不错。我特别喜欢吃她家的螺丝粉！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
不***仔,2021/5/20 11:48,作为广西人最爱的就是螺蛳粉啦料也特别的足大爱,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
安***儿,2021/5/20 8:51,个人觉得口感一般，不辣,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
蜜***菜,2021/5/20 18:38,吃不惯味道太大的螺蛳粉还是李子柒的比较好接受。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
g***q,2021/5/18 20:26,这次包装完好，孩子喜欢这个牌子的螺蛳粉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
微***猫,2021/5/19 21:02,味道不错，挺好吃的，配菜份量挺足,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
h***9,2021/5/15 10:47,最喜欢吃李子柒的，好欢螺的酱味比较重,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
x***n,2021/5/12 16:56,整体评价：不错 胀包问题：没有 包装品质：很好 口感味道：不错 新鲜度：蛮好,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***4,2021/5/20 23:46,螺蛳粉已经N次来回购了，味道好量足，五星好评,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
安***5,2021/5/13 13:01,好吃 辣度正好,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
好***哈,2021/5/15 15:53,特别好吃，小料包料超多，吃了还想吃呢，hhh吃完了才想起来评论。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
辛***3,2021/4/25 15:30,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
感***e,2021/5/20 22:42,螺蛳粉不愧是美食，真香！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***8,2021/5/16 10:09,味道还是一样没变，好吃，继续复购,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***2,2021/5/20 17:56,多多出优惠活动，继续支持,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
刘***禺,2021/5/20 19:16,口感味道：辣椒油好辣，放一点点就辣得不行,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
4***知,2021/5/20 13:06,味道一般，说煮的八分钟，我煮半个钟都没煮软,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
g***5,2021/5/19 21:24,第二次买了，好吃，直播间买还有优惠，真棒！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/16 13:28,包装精致，味道不错，物流迅速！！！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
s***珠,2021/5/19 10:44,总体来说还可以，味道比一般的来说清淡些，但是并不影响其口味,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***n,2021/5/16 20:27,买它！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***0,2021/5/11 13:56,不错不错，味道很好，以后还要回购。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***1,2021/4/25 11:05,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
文***e,2021/5/13 20:03,配料超多。粉很Q弹,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
阳***t,2021/5/7 21:54,吃过好几家的，无意中进了直播间刚好赶上优惠，就买了一箱，感觉也挺好的，孩子也爱吃。料很足，辣油也够辣。自己再加点菜，满满一碗很好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
p***d,2021/5/19 16:24,第一次尝试这个牌子的螺蛳粉，真的挺不错的，汤也很好喝！希望越做越好鸭,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/20 10:09,很大一包，很不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/9 20:18,挺好吃的，份量足，很多腐竹我很喜欢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/20 17:13,口感不错，还是之前那个味道，闻着也是那个,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***2,2021/5/11 15:19,一直很喜欢吃螺蛳粉，应该不错，好吃的话追加评论,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
刘***0,2021/5/18 7:55,很不错，比我想象中的好吃，也比在实体店的好吃，准备继续入手其他东西。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/20 23:08,晚上煮了一包，过过瘾，还是远了点味道，好吃极了，可香可想了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***2,2021/5/13 7:08,巨好吃，没有什么奇怪的气味，快递还是顺丰的，爆赞。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
m***n,2021/5/15 8:00,多次购买了，味道比较清淡，挺好的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
w***5,2021/5/20 22:29,这次螺蛳粉算不上难吃，但是没有上一次买的好吃，我怀疑不是一家工厂生产的。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
董***9,2021/5/16 21:29,味道非常好，配菜份量很足,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
闪***茶,2021/5/17 12:12,这个品牌质量有保证，味道适中，好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
向***7,2021/5/12 8:32,一如既往的大爱，太好吃了，超喜欢，乐此不彼的回购。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
1***8,2021/5/18 12:20,收到已经是第二次购买了好吃喜欢这个口味,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
扬***s,2021/5/4 19:00,螺蛳粉煮的时候臭臭的，吃的时候很香很辣，味道非常好，煮的时候很方便，里面有8包小料小菜，粉丝有点少，粉丝要再多一点就更加完美了。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***6,2021/5/13 21:48,非常好，包装精美,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
牛***子,2021/5/17 14:39,喜欢这牌子的配件，搭配起来的汤底挺好吃的。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***8,2021/5/10 11:25,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***8,2021/5/15 11:57,买他们家螺蛳粉好多次了真的是正宗的 超级喜欢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/12 19:13,吃过好几个品牌的螺丝粉，觉得还是李子柒好吃，花生和腐竹都比别家好。客服服务也很好，满意。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
q***5,2021/5/12 13:50,螺味挺浓的，吃到最后感觉会有点点甜，还不错，挺好吃的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
欣***啊,2021/5/8 9:40,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
老***孽,2021/5/12 9:55,很满意，挺好吃，物流也很快，性价比挺高的，做工仔细的，值得信赖，已经试了，臭臭香香，希望以后多搞活动，再要都认准你们家了。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***4,2021/5/14 18:18,不错，味道挺好吃得，不算很臭，很满意！价格也不贵！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***6,2021/5/12 9:19,期待很久了 终于买了他家的螺狮粉 很好吃 推荐螺狮粉爱好者,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
j***桐,2021/5/19 12:03,螺狮粉依旧品质保证 好吃够味哈 孩子都喜欢吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/19 13:49,味道比我之前在别的地方买的好吃，粉更容易煮软，料多，很满意,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/18 20:50,很好，料好多😚😚,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
数***落,2021/5/18 16:43,新鲜度：味道不错哦，下次还会再买,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***8,2021/5/19 14:16,整体评价：可能我不太爱吃螺蛳粉，评价就是不会再买，味道一般 口感味道：腐竹多，好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***夏,2021/5/17 23:07,整体评价：包装很好 包装品质：可以啊,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***6,2021/5/17 17:39,螺蛳粉份量还是挺足的，香辣又可口，真的不错，好评了！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/9 12:16,味道不错，分量大,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
黄***1,2021/5/17 21:46,符合个人胃口，口感很好！个人满意，物流还挺快呢！哈哈😊满意满意,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
8***娜,2021/5/19 16:11,第二次买了，量大味道也好，而且不那么臭，挺好的！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/16 23:31,好吃的很，酸辣开胃，汤也好喝，每次都会吃完呀,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
q***8,2021/5/15 17:08,好吃 就是要多煮一会儿 喜欢吃软一点的 味道不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
怪***兽,2021/5/20 11:08,味道不错 价格也合适,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
太***y,2021/5/20 10:57,好吃，味道不是很浓，分量也还可以。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
十***6,2021/5/19 23:55,第一次尝试，味道不错，量足。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
爱***m,2021/5/15 8:25,东西今天收到很满意谢谢老板！下次来的时候记得优惠咯！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***4,2021/5/16 11:37,味道很正宗，性价比很高，多搞活动哦。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
平***宝,2021/5/20 20:15,米粉很好吃，里面的汤很好喝,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
霍***开,2021/5/16 22:51,好吃，辣太爽了！臭臭的香香的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
上***焙,2021/5/20 20:54,非常喜欢吃，最早12块多一包就买，上次一箱买了十一包，今天又八包✌️,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***5,2021/5/20 23:20,好吃好吃好吃美味佳肴赞赞赞,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
b***o,2021/5/12 15:37,螺蛳粉真的是煮起来臭，但是吃起来真的香。李子柒的螺蛳粉真的挺好吃的。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
大***家,2021/5/20 21:02,一直都吃他家的螺蛳粉，闺女也爱吃，一如既往的好吃😋,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
g***0,2021/5/18 15:24,价格非常实惠了。8.5一包。包装好，送货快。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
w***0,2021/5/20 20:47,上个星期刚买了两件，这次有活动就又屯了，虽然就我自己一个人吃，但差不多一个半月就吃完了。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
朱***峰,2021/5/16 15:49,还是一样的味道，吃完继续复购,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
忆***晴,2021/5/16 12:06,回购过很多次了，味道正，口感好！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***m,2021/5/19 1:28,商家发货很快，物流还是挺给力得，粉得味道也还可以，香辣可口，配菜的份量也很足，好评啦！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
